id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
BC33,CWW OSS,BC33,turbine,40.86873833,-70.5678475,6,6,6,6,0,16MW_operations.yaml,array.yaml,367878,4525368,22224,12964,0,0
AY27,CWW OSS,AY27,turbine,40.93357583,-70.70136556,7,0,7,0,0,16MW_operations.yaml,array.yaml,356766,4532776,11112,20372,0,0
AZ28,CWW OSS,AZ28,turbine,40.91722194,-70.67895389,7,1,7,1,0,16MW_operations.yaml,array.yaml,358618,4530924,12964,18520,0,0
BA29,CWW OSS,BA29,turbine,40.90086333,-70.65655333,7,2,7,2,0,16MW_operations.yaml,array.yaml,360470,4529072,14816,16668,0,0
BB30,CWW OSS,BB30,turbine,40.88450028,-70.63416361,7,3,7,3,0,16MW_operations.yaml,array.yaml,362322,4527220,16668,14816,0,0
BC31,CWW OSS,BC31,turbine,40.86813278,-70.61178528,7,4,7,4,0,16MW_operations.yaml,array.yaml,364174,4525368,18520,12964,0,0
AZ27,CWW OSS,AZ27,turbine,40.91689972,-70.70093778,8,0,8,0,0,16MW_operations.yaml,array.yaml,356766,4530924,11112,18520,0,0
BA28,CWW OSS,BA28,turbine,40.90054556,-70.67853194,8,1,8,1,0,16MW_operations.yaml,array.yaml,358618,4529072,12964,16668,0,0
BB29,CWW OSS,BB29,turbine,40.88418694,-70.65613722,8,2,8,2,0,16MW_operations.yaml,array.yaml,360470,4527220,14816,14816,0,0
BC30,CWW OSS,BC30,turbine,40.86782361,-70.63375361,8,3,8,3,0,16MW_operations.yaml,array.yaml,362322,4525368,16668,12964,0,0
BD31,CWW OSS,BD31,turbine,40.85145556,-70.61138083,8,4,8,4,0,16MW_operations.yaml,array.yaml,364174,4523516,18520,11112,0,0
BE31,CWW OSS,BE31,turbine,40.83477861,-70.61097694,8,5,8,5,0,16MW_operations.yaml,array.yaml,364174,4521664,18520,9260,0,0
BA27,CWW OSS,BA27,turbine,40.90022361,-70.70051028,9,0,9,0,0,16MW_operations.yaml,array.yaml,356766,4529072,11112,16668,0,0
BB28,CWW OSS,BB28,turbine,40.88386917,-70.67811056,9,1,9,1,0,16MW_operations.yaml,array.yaml,358618,4527220,12964,14816,0,0
BC29,CWW OSS,BC29,turbine,40.86751028,-70.65572167,9,2,9,2,0,16MW_operations.yaml,array.yaml,360470,4525368,14816,12964,0,0
BD30,CWW OSS,BD30,turbine,40.85114667,-70.63334361,9,3,9,3,0,16MW_operations.yaml,array.yaml,362322,4523516,16668,11112,0,0
BE30,CWW OSS,BE30,turbine,40.83446972,-70.63293417,9,4,9,4,0,16MW_operations.yaml,array.yaml,362322,4521664,16668,9260,0,0
BE29,CWW OSS,BE29,turbine,40.83415667,-70.65489139,9,5,9,5,0,16MW_operations.yaml,array.yaml,360470,4521664,14816,9260,0,0
BF29,CWW OSS,BF29,turbine,40.81748,-70.65447667,9,6,9,6,0,16MW_operations.yaml,array.yaml,360470,4519812,14816,7408,0,0
BC28,CWW OSS,BC28,turbine,40.86719278,-70.67768917,10,0,10,0,0,16MW_operations.yaml,array.yaml,358618,4525368,12964,12964,0,0
BD28,CWW OSS,BD28,turbine,40.85051611,-70.67726833,10,1,10,1,0,16MW_operations.yaml,array.yaml,358618,4523516,12964,11112,0,0
BD29,CWW OSS,BD29,turbine,40.85083361,-70.65530639,10,2,10,2,0,16MW_operations.yaml,array.yaml,360470,4523516,14816,11112,0,0
BE28,CWW OSS,BE28,turbine,40.83383972,-70.67684806,10,3,10,3,0,16MW_operations.yaml,array.yaml,358618,4521664,12964,9260,0,0
BF28,CWW OSS,BF28,turbine,40.81716306,-70.67642778,10,4,10,4,0,16MW_operations.yaml,array.yaml,358618,4519812,12964,7408,0,0
BG28,CWW OSS,BG28,turbine,40.80048639,-70.67600806,10,5,10,5,0,16MW_operations.yaml,array.yaml,358618,4517960,12964,5556,0,0
BB27,CWW OSS,BB27,turbine,40.88354722,-70.70008333,11,0,11,0,0,16MW_operations.yaml,array.yaml,356766,4527220,11112,14816,0,0
BC27,CWW OSS,BC27,turbine,40.86687111,-70.69965667,11,1,11,1,0,16MW_operations.yaml,array.yaml,356766,4525368,11112,12964,0,0
BD27,CWW OSS,BD27,turbine,40.85019472,-70.69923028,11,2,11,2,0,16MW_operations.yaml,array.yaml,356766,4523516,11112,11112,0,0
BE27,CWW OSS,BE27,turbine,40.83351833,-70.69880444,11,3,11,3,0,16MW_operations.yaml,array.yaml,356766,4521664,11112,9260,0,0
BF27,CWW OSS,BF27,turbine,40.81684194,-70.69837861,11,4,11,4,0,16MW_operations.yaml,array.yaml,356766,4519812,11112,7408,0,0
BG27,CWW OSS,BG27,turbine,40.80016528,-70.69795333,11,5,11,5,0,16MW_operations.yaml,array.yaml,356766,4517960,11112,5556,0,0
BH27,CWW OSS,BH27,turbine,40.78348889,-70.69752861,11,6,11,6,0,16MW_operations.yaml,array.yaml,356766,4516108,11112,3704,0,0
CWW OSS,CWW OSS,CWW OSS,substation,40.93324917,-70.72335444,,,,,,offshore_substation.yaml,export.yaml,354914,4532776,9260,20372,0,0
