id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
F-06,OSS_KHN,F-06,turbine,36.41400493,-75.26472789,11.0,1.0,11.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,476266.1493,4029900.971,5832,16462,2.8483783319887075,0
G-06,OSS_KHN,G-06,turbine,36.39564128,-75.27002968,11.0,2.0,11.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,475785.1224,4027865.347,5351,14426,2.1662069979532967,0
G-07,OSS_KHN,G-07,turbine,36.38885159,-75.25700063,11.0,3.0,11.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,476951.5051,4027109.031,6517,13670,1.4591249586743,0
H-07,OSS_KHN,H-07,turbine,36.3704882,-75.26230257,11.0,4.0,11.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,476470.4782,4025073.406,6036,11634,2.166216638623773,0
G-04,OSS_KHN,G-04,turbine,36.40921634,-75.29609456,12.0,0.0,12.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,473452.357,4029377.978,3018,15939,5.832122476766333,0
G-05,OSS_KHN,G-05,turbine,36.40242953,-75.28306099,12.0,1.0,12.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,474618.7397,4028621.662,4185,15183,1.4591195396121617,0
G-08,OSS_KHN,G-08,turbine,36.38206046,-75.24397385,12.0,2.0,12.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,478117.8878,4026352.715,7684,12914,4.237654125070317,0
G-09,OSS_KHN,G-09,turbine,36.3752679,-75.23094932,12.0,3.0,12.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,479284.2705,4025596.399,8850,12157,1.45912977487812,0
G-10,OSS_KHN,G-10,turbine,36.3684739,-75.21792705,12.0,4.0,12.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480450.6532,4024840.083,10016,11401,1.459132485656902,0
F-05,OSS_KHN,F-05,turbine,36.42079372,-75.27776181,13.0,0.0,13.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,475099.7666,4030657.287,4666,17218,5.332340010258443,0
F-07,OSS_KHN,F-07,turbine,36.40721469,-75.25169622,13.0,1.0,13.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,477432.532,4029144.656,6998,15706,2.8483832226923167,0
F-09,OSS_KHN,F-09,turbine,36.3936299,-75.22563968,13.0,2.0,13.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,479765.2974,4027632.024,9331,14193,2.848393757500075,0
F-10,OSS_KHN,F-10,turbine,36.38683536,-75.2126148,13.0,3.0,13.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480931.6801,4026875.708,10497,13437,1.4591302048523096,0
OSS_KHN,OSS_KHN,OSS_KHN,substation,36.45951702,-75.31158342,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,472081.6455,4034961.86,1647,21523,0.0,0
