id,substation_id,name,type,latitude,longitude,string_actual,order_actual,string,order,distance,subassembly,upstream_cable,easting,northing,floris_x,floris_y,cable_length,bury_speed
G-10,OSS_KHN,G-10,turbine,36.3684739,-75.21792705,1.0,9.0,6.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480450.6532,4024840.083,10016,11401,13.21226347,0
G-11,OSS_KHN,G-11,turbine,36.36167847,-75.20490705,1.0,10.0,6.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481617.0359,4024083.767,11183,10645,1.459133841,0
G-12,OSS_KHN,G-12,turbine,36.3548816,-75.1918893,1.0,11.0,6.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,482783.4186,4023327.452,12349,9888,1.459137303,0
G-13,OSS_KHN,G-13,turbine,36.3480833,-75.17887382,1.0,12.0,6.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483949.8013,4022571.136,13516,9132,1.459138659,0
G-14,OSS_KHN,G-14,turbine,36.34128357,-75.16586059,1.0,13.0,6.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485116.184,4021814.82,14682,8376,1.459141517,0
H-14,OSS_KHN,H-14,turbine,36.32292403,-75.17118078,1.0,14.0,6.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484635.1571,4019779.195,14201,6340,2.16623642,0
H-15,OSS_KHN,H-15,turbine,36.31612342,-75.15817242,1.0,15.0,6.0,6.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485801.5398,4019022.879,15367,5584,1.459144558,0
H-16,OSS_KHN,H-16,turbine,36.30932138,-75.1451663,1.0,16.0,6.0,7.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486967.9225,4018266.563,16534,4828,1.459148056,0
J-16,OSS_KHN,J-16,turbine,36.29096266,-75.15048921,0.0,16.0,6.0,8.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,486486.8956,4016230.939,16053,2792,2.166247518,0
D-09,OSS_KHN,D-09,turbine,36.43035306,-75.21501297,4.0,6.0,7.0,0.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,480727.3512,4031703.273,10293,18264,9.296585474,0
D-10,OSS_KHN,D-10,turbine,36.42355742,-75.20198287,4.0,7.0,7.0,1.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,481893.7339,4030946.958,11459,17508,1.459126296,0
D-11,OSS_KHN,D-11,turbine,36.41676033,-75.18895503,4.0,8.0,7.0,2.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,483060.1166,4030190.642,12626,16752,1.459129946,0
D-12,OSS_KHN,D-12,turbine,36.40996181,-75.17592946,4.0,9.0,7.0,3.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484226.4993,4029434.326,13792,15995,1.459131636,0
C-12,OSS_KHN,C-12,turbine,36.42832131,-75.17060454,4.0,10.0,7.0,4.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,484707.5262,4031469.951,14273,18031,2.166207142,0
C-13,OSS_KHN,C-13,turbine,36.4215208,-75.15757862,4.0,11.0,7.0,5.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,485873.9089,4030713.635,15440,17275,1.459132783,0
C-14,OSS_KHN,C-14,turbine,36.41471886,-75.14455498,4.0,12.0,7.0,6.0,0.0,15MW_core_wind.yaml,array_core_wind.yaml,487040.2916,4029957.319,16606,16518,1.459133835,0
OSS_KHN,OSS_KHN,OSS_KHN,substation,36.45951702,-75.31158342,,,,,,offshore_substation_core_wind.yaml,export_core_wind.yaml,472081.6455,4034961.86,1647,21523,0.0,0
